gen_no,avg_cost,min_cost,max_cost,time
251,14539.15,13332,29184,63467.47016906738
252,13948.51,13332,30878,63732.46955871582
253,14080.68,13332,32094,63946.50220870972
254,13877.63,13332,29984,64158.47039222717
255,13846.81,13332,20344,64399.49560165405
256,13610.47,13332,25332,64573.50134849548
257,14678.98,13332,25184,64820.470571517944
258,14145.85,13332,30217,65067.527770996094
259,13843.71,13332,25905,65319.5276260376
260,14347.32,13332,28677,65585.52885055542
261,13944.73,13332,22507,65838.55628967285
262,14332.37,13332,27752,66071.52795791626
263,13927.99,13332,23090,66331.55918121338
264,14005.21,13332,22522,66591.5277004242
265,14128.02,13332,27672,66837.5518321991
266,13753.92,13332,23117,67103.52778434753
267,14144.51,13332,27512,67300.52900314331
268,14481.35,13332,29547,67542.55986213684
269,14266.68,13332,24608,67828.52697372437
270,14250.35,13332,27365,68068.55201721191
271,14007.67,13332,29790,68299.55887794495
272,14391.06,13332,25712,68535.52770614624
273,13729.78,13332,20477,68780.5609703064
274,14146.71,13332,28436,69055.55844306946
275,14062.29,13332,25522,69245.5267906189
276,14032.07,13332,26384,69465.55209159851
277,14205.23,13332,26254,69715.56687355042
278,14339.39,13332,29512,69970.55888175964
279,14108.46,13332,23817,70191.55931472778
280,14330.62,13332,28562,70489.52770233154
281,13870.38,13332,21152,70728.52849960327
282,14178.54,13332,26217,71017.11010932922
283,14433.89,13332,28682,71237.08415031433
284,14191.89,13332,24027,71481.08506202698
285,14497.15,13332,30074,71776.57675743103
286,14029.42,13332,23970,71996.58679962158
287,14337.59,13332,30697,72230.58652877808
288,14233.81,13332,26848,72515.58327674866
289,14258.79,13332,23598,72754.5518875122
290,14171.87,13332,26787,72969.5520401001
291,14097.68,13332,28384,73260.55312156677
