gen_no,avg_cost,min_cost,max_cost,time
484,14637.14,13697,26394,37128.77631187439
485,14881.14,13697,33436,37205.76882362366
486,14286.94,13697,23999,37279.76965904236
487,14554.16,13697,29567,37342.774868011475
488,14164.9,13697,22027,37408.77556800842
489,14493.16,13697,29997,37485.74447631836
490,14634.72,13697,22834,37576.94053649902
491,13944.6,13697,21903,37642.93813705444
492,14349.66,13697,24817,37716.9075012207
493,14172.14,13697,19527,37770.939111709595
494,14674.02,13697,23261,37836.93814277649
495,14578.58,13697,27367,37905.90763092041
496,14699.88,13697,31452,37979.907274246216
497,15509.74,13697,28764,38057.90638923645
498,13988.38,13697,18995,38135.931968688965
499,14240.48,13697,24766,38230.94129562378
